Run Number,Trace Number,Object.Slot,Timestep,Slot Value,Slot Name with Unit,Year,Month
20,20,Mead.Pool Elevation,05-31-2058 23:59:00,1070.10,Pool Elevation (ft),2058,May
20,20,Mead.Pool Elevation,06-30-2058 23:59:00,1067.36,Pool Elevation (ft),2058,June
20,20,Mead.Pool Elevation,07-31-2058 23:59:00,1067.88,Pool Elevation (ft),2058,July
20,20,Mead.Pool Elevation,08-31-2058 23:59:00,1070.68,Pool Elevation (ft),2058,August
20,20,Mead.Pool Elevation,09-30-2058 23:59:00,1072.38,Pool Elevation (ft),2058,September
20,20,Mead.Pool Elevation,10-31-2058 23:59:00,1075.93,Pool Elevation (ft),2058,October
20,20,Mead.Pool Elevation,11-30-2058 23:59:00,1078.06,Pool Elevation (ft),2058,November
20,20,Mead.Pool Elevation,12-31-2058 23:59:00,1079.70,Pool Elevation (ft),2058,December
20,20,Mead.Pool Elevation,01-31-2059 23:59:00,1080.26,Pool Elevation (ft),2059,January
20,20,Mead.Pool Elevation,02-28-2059 23:59:00,1079.21,Pool Elevation (ft),2059,February
20,20,Mead.Pool Elevation,03-31-2059 23:59:00,1077.19,Pool Elevation (ft),2059,March
20,20,Mead.Pool Elevation,04-30-2059 23:59:00,1073.66,Pool Elevation (ft),2059,April
20,20,Mead.Pool Elevation,05-31-2059 23:59:00,1071.20,Pool Elevation (ft),2059,May
20,20,Mead.Pool Elevation,06-30-2059 23:59:00,1068.46,Pool Elevation (ft),2059,June
20,20,Mead.Pool Elevation,07-31-2059 23:59:00,1069.39,Pool Elevation (ft),2059,July
20,20,Mead.Pool Elevation,08-31-2059 23:59:00,1072.55,Pool Elevation (ft),2059,August
20,20,Mead.Pool Elevation,09-30-2059 23:59:00,1073.81,Pool Elevation (ft),2059,September
20,20,Mead.Pool Elevation,10-31-2059 23:59:00,1077.40,Pool Elevation (ft),2059,October
20,20,Mead.Pool Elevation,11-30-2059 23:59:00,1079.72,Pool Elevation (ft),2059,November
20,20,Mead.Pool Elevation,12-31-2059 23:59:00,1081.92,Pool Elevation (ft),2059,December
20,20,Mead.Pool Elevation,01-31-2060 23:59:00,1089.25,Pool Elevation (ft),2060,January
20,20,Mead.Pool Elevation,02-29-2060 23:59:00,1094.47,Pool Elevation (ft),2060,February
20,20,Mead.Pool Elevation,03-31-2060 23:59:00,1096.52,Pool Elevation (ft),2060,March
20,20,Mead.Pool Elevation,04-30-2060 23:59:00,1095.90,Pool Elevation (ft),2060,April
20,20,Mead.Pool Elevation,05-31-2060 23:59:00,1096.10,Pool Elevation (ft),2060,May
20,20,Mead.Pool Elevation,06-30-2060 23:59:00,1094.37,Pool Elevation (ft),2060,June
20,20,Mead.Pool Elevation,07-31-2060 23:59:00,1094.24,Pool Elevation (ft),2060,July
20,20,Mead.Pool Elevation,08-31-2060 23:59:00,1096.08,Pool Elevation (ft),2060,August
20,20,Mead.Pool Elevation,09-30-2060 23:59:00,1097.15,Pool Elevation (ft),2060,September
20,20,Mead.Pool Elevation,10-31-2060 23:59:00,1100.48,Pool Elevation (ft),2060,October
20,20,Mead.Pool Elevation,11-30-2060 23:59:00,1101.70,Pool Elevation (ft),2060,November
20,20,Mead.Pool Elevation,12-31-2060 23:59:00,1104.44,Pool Elevation (ft),2060,December
20,20,Mead.Storage,01-31-2024 23:59:00,9236622,Storage (acre-ft),2024,January
20,20,Mead.Storage,02-29-2024 23:59:00,9533393,Storage (acre-ft),2024,February
20,20,Mead.Storage,03-31-2024 23:59:00,9759333,Storage (acre-ft),2024,March
20,20,Mead.Storage,04-30-2024 23:59:00,9808675,Storage (acre-ft),2024,April
20,20,Mead.Storage,05-31-2024 23:59:00,10007854,Storage (acre-ft),2024,May
20,20,Mead.Storage,06-30-2024 23:59:00,10174409,Storage (acre-ft),2024,June
20,20,Mead.Storage,07-31-2024 23:59:00,10379565,Storage (acre-ft),2024,July
20,20,Mead.Storage,08-31-2024 23:59:00,10730532,Storage (acre-ft),2024,August
20,20,Mead.Storage,09-30-2024 23:59:00,10927229,Storage (acre-ft),2024,September
20,20,Mead.Storage,10-31-2024 23:59:00,11342287,Storage (acre-ft),2024,October
20,20,Mead.Storage,11-30-2024 23:59:00,11545094,Storage (acre-ft),2024,November
20,20,Mead.Storage,12-31-2024 23:59:00,11827944,Storage (acre-ft),2024,December
20,20,Mead.Storage,01-31-2025 23:59:00,12036178,Storage (acre-ft),2025,January
20,20,Mead.Storage,02-28-2025 23:59:00,12155948,Storage (acre-ft),2025,February
20,20,Mead.Storage,03-31-2025 23:59:00,12262381,Storage (acre-ft),2025,March
20,20,Mead.Storage,04-30-2025 23:59:00,12167364,Storage (acre-ft),2025,April
20,20,Mead.Storage,05-31-2025 23:59:00,12181227,Storage (acre-ft),2025,May
20,20,Mead.Storage,06-30-2025 23:59:00,12132845,Storage (acre-ft),2025,June
20,20,Mead.Storage,07-31-2025 23:59:00,12176662,Storage (acre-ft),2025,July
20,20,Mead.Storage,08-31-2025 23:59:00,12336954,Storage (acre-ft),2025,August
20,20,Mead.Storage,09-30-2025 23:59:00,12432197,Storage (acre-ft),2025,September
20,20,Mead.Storage,10-31-2025 23:59:00,12686025,Storage (acre-ft),2025,October
20,20,Mead.Storage,11-30-2025 23:59:00,12922208,Storage (acre-ft),2025,November
20,20,Mead.Storage,12-31-2025 23:59:00,13159456,Storage (acre-ft),2025,December
20,20,Mead.Storage,01-31-2026 23:59:00,13264179,Storage (acre-ft),2026,January
20,20,Mead.Storage,02-28-2026 23:59:00,13240518,Storage (acre-ft),2026,February
20,20,Mead.Storage,03-31-2026 23:59:00,13142046,Storage (acre-ft),2026,March
20,20,Mead.Storage,04-30-2026 23:59:00,12890036,Storage (acre-ft),2026,April
20,20,Mead.Storage,05-31-2026 23:59:00,12774322,Storage (acre-ft),2026,May
20,20,Mead.Storage,06-30-2026 23:59:00,12616213,Storage (acre-ft),2026,June
20,20,Mead.Storage,07-31-2026 23:59:00,12698266,Storage (acre-ft),2026,July
20,20,Mead.Storage,08-31-2026 23:59:00,12884799,Storage (acre-ft),2026,August
20,20,Mead.Storage,09-30-2026 23:59:00,12988557,Storage (acre-ft),2026,September
20,20,Mead.Storage,10-31-2026 23:59:00,13181997,Storage (acre-ft),2026,October
20,20,Mead.Storage,11-30-2026 23:59:00,13346989,Storage (acre-ft),2026,November
20,20,Mead.Storage,12-31-2026 23:59:00,13418269,Storage (acre-ft),2026,December
20,20,Mead.Storage,01-31-2027 23:59:00,13498965,Storage (acre-ft),2027,January
20,20,Mead.Storage,02-28-2027 23:59:00,13513836,Storage (acre-ft),2027,February
20,20,Mead.Storage,03-31-2027 23:59:00,13360539,Storage (acre-ft),2027,March
20,20,Mead.Storage,04-30-2027 23:59:00,13167387,Storage (acre-ft),2027,April
20,20,Mead.Storage,05-31-2027 23:59:00,13045343,Storage (acre-ft),2027,May
20,20,Mead.Storage,06-30-2027 23:59:00,12891119,Storage (acre-ft),2027,June
20,20,Mead.Storage,07-31-2027 23:59:00,12916225,Storage (acre-ft),2027,July
20,20,Mead.Storage,08-31-2027 23:59:00,13030531,Storage (acre-ft),2027,August
20,20,Mead.Storage,09-30-2027 23:59:00,13129914,Storage (acre-ft),2027,September
20,20,Mead.Storage,10-31-2027 23:59:00,13467141,Storage (acre-ft),2027,October
20,20,Mead.Storage,11-30-2027 23:59:00,13669837,Storage (acre-ft),2027,November
20,20,Mead.Storage,12-31-2027 23:59:00,13843420,Storage (acre-ft),2027,December
20,20,Mead.Storage,01-31-2028 23:59:00,13937812,Storage (acre-ft),2028,January
20,20,Mead.Storage,02-29-2028 23:59:00,13970772,Storage (acre-ft),2028,February
20,20,Mead.Storage,03-31-2028 23:59:00,13844755,Storage (acre-ft),2028,March
20,20,Mead.Storage,04-30-2028 23:59:00,13676060,Storage (acre-ft),2028,April
20,20,Mead.Storage,05-31-2028 23:59:00,13573639,Storage (acre-ft),2028,May
20,20,Mead.Storage,06-30-2028 23:59:00,13433606,Storage (acre-ft),2028,June
20,20,Mead.Storage,07-31-2028 23:59:00,13476580,Storage (acre-ft),2028,July
20,20,Mead.Storage,08-31-2028 23:59:00,13596539,Storage (acre-ft),2028,August
20,20,Mead.Storage,09-30-2028 23:59:00,13702850,Storage (acre-ft),2028,September
20,20,Mead.Storage,10-31-2028 23:59:00,14048773,Storage (acre-ft),2028,October
20,20,Mead.Storage,11-30-2028 23:59:00,14265520,Storage (acre-ft),2028,November
20,20,Mead.Storage,12-31-2028 23:59:00,14444403,Storage (acre-ft),2028,December
20,20,Mead.Storage,01-31-2029 23:59:00,14574915,Storage (acre-ft),2029,January
20,20,Mead.Storage,02-28-2029 23:59:00,14614588,Storage (acre-ft),2029,February
20,20,Mead.Storage,03-31-2029 23:59:00,14511361,Storage (acre-ft),2029,March
20,20,Mead.Storage,04-30-2029 23:59:00,14313521,Storage (acre-ft),2029,April
20,20,Mead.Storage,05-31-2029 23:59:00,14236853,Storage (acre-ft),2029,May
20,20,Mead.Storage,06-30-2029 23:59:00,14131920,Storage (acre-ft),2029,June
20,20,Mead.Storage,07-31-2029 23:59:00,14204513,Storage (acre-ft),2029,July
20,20,Mead.Storage,08-31-2029 23:59:00,14359426,Storage (acre-ft),2029,August
20,20,Mead.Storage,09-30-2029 23:59:00,14412821,Storage (acre-ft),2029,September
20,20,Mead.Storage,10-31-2029 23:59:00,14715151,Storage (acre-ft),2029,October
20,20,Mead.Storage,11-30-2029 23:59:00,14830016,Storage (acre-ft),2029,November
20,20,Mead.Storage,12-31-2029 23:59:00,14959443,Storage (acre-ft),2029,December
20,20,Mead.Storage,01-31-2030 23:59:00,15158826,Storage (acre-ft),2030,January
20,20,Mead.Storage,02-28-2030 23:59:00,15183707,Storage (acre-ft),2030,February
20,20,Mead.Storage,03-31-2030 23:59:00,15160230,Storage (acre-ft),2030,March
20,20,Mead.Storage,04-30-2030 23:59:00,15049405,Storage (acre-ft),2030,April
20,20,Mead.Storage,05-31-2030 23:59:00,14993793,Storage (acre-ft),2030,May
20,20,Mead.Storage,06-30-2030 23:59:00,14882603,Storage (acre-ft),2030,June
20,20,Mead.Storage,07-31-2030 23:59:00,14885115,Storage (acre-ft),2030,July
20,20,Mead.Storage,08-31-2030 23:59:00,15033596,Storage (acre-ft),2030,August
20,20,Mead.Storage,09-30-2030 23:59:00,15088565,Storage (acre-ft),2030,September
20,20,Mead.Storage,10-31-2030 23:59:00,15337929,Storage (acre-ft),2030,October
20,20,Mead.Storage,11-30-2030 23:59:00,15385471,Storage (acre-ft),2030,November
20,20,Mead.Storage,12-31-2030 23:59:00,15702261,Storage (acre-ft),2030,December
20,20,Mead.Storage,01-31-2031 23:59:00,15831177,Storage (acre-ft),2031,January
20,20,Mead.Storage,02-28-2031 23:59:00,15845603,Storage (acre-ft),2031,February
20,20,Mead.Storage,03-31-2031 23:59:00,15767325,Storage (acre-ft),2031,March
20,20,Mead.Storage,04-30-2031 23:59:00,15474505,Storage (acre-ft),2031,April
20,20,Mead.Storage,05-31-2031 23:59:00,15381283,Storage (acre-ft),2031,May
20,20,Mead.Storage,06-30-2031 23:59:00,15301432,Storage (acre-ft),2031,June
20,20,Mead.Storage,07-31-2031 23:59:00,15283766,Storage (acre-ft),2031,July
20,20,Mead.Storage,08-31-2031 23:59:00,15404021,Storage (acre-ft),2031,August
20,20,Mead.Storage,09-30-2031 23:59:00,15409036,Storage (acre-ft),2031,September
20,20,Mead.Storage,10-31-2031 23:59:00,15642583,Storage (acre-ft),2031,October
20,20,Mead.Storage,11-30-2031 23:59:00,15721564,Storage (acre-ft),2031,November
20,20,Mead.Storage,12-31-2031 23:59:00,15816858,Storage (acre-ft),2031,December
20,20,Mead.Storage,01-31-2032 23:59:00,16018367,Storage (acre-ft),2032,January
20,20,Mead.Storage,02-29-2032 23:59:00,16040324,Storage (acre-ft),2032,February
20,20,Mead.Storage,03-31-2032 23:59:00,16009472,Storage (acre-ft),2032,March
20,20,Mead.Storage,04-30-2032 23:59:00,15899778,Storage (acre-ft),2032,April
20,20,Mead.Storage,05-31-2032 23:59:00,15838470,Storage (acre-ft),2032,May
20,20,Mead.Storage,06-30-2032 23:59:00,15726898,Storage (acre-ft),2032,June
20,20,Mead.Storage,07-31-2032 23:59:00,15717418,Storage (acre-ft),2032,July
20,20,Mead.Storage,08-31-2032 23:59:00,15854079,Storage (acre-ft),2032,August
20,20,Mead.Storage,09-30-2032 23:59:00,15895254,Storage (acre-ft),2032,September
20,20,Mead.Storage,10-31-2032 23:59:00,16137438,Storage (acre-ft),2032,October
20,20,Mead.Storage,11-30-2032 23:59:00,16171885,Storage (acre-ft),2032,November
20,20,Mead.Storage,12-31-2032 23:59:00,16503356,Storage (acre-ft),2032,December
20,20,Mead.Storage,01-31-2033 23:59:00,16585546,Storage (acre-ft),2033,January
20,20,Mead.Storage,02-28-2033 23:59:00,16604747,Storage (acre-ft),2033,February
20,20,Mead.Storage,03-31-2033 23:59:00,16515343,Storage (acre-ft),2033,March
20,20,Mead.Storage,04-30-2033 23:59:00,16380103,Storage (acre-ft),2033,April
20,20,Mead.Storage,05-31-2033 23:59:00,16325728,Storage (acre-ft),2033,May
20,20,Mead.Storage,06-30-2033 23:59:00,16242172,Storage (acre-ft),2033,June
20,20,Mead.Storage,07-31-2033 23:59:00,16281588,Storage (acre-ft),2033,July
20,20,Mead.Storage,08-31-2033 23:59:00,16390008,Storage (acre-ft),2033,August
20,20,Mead.Storage,09-30-2033 23:59:00,16419991,Storage (acre-ft),2033,September
20,20,Mead.Storage,10-31-2033 23:59:00,16626342,Storage (acre-ft),2033,October
20,20,Mead.Storage,11-30-2033 23:59:00,16721788,Storage (acre-ft),2033,November
20,20,Mead.Storage,12-31-2033 23:59:00,16846083,Storage (acre-ft),2033,December
20,20,Mead.Storage,01-31-2034 23:59:00,16857461,Storage (acre-ft),2034,January
20,20,Mead.Storage,02-28-2034 23:59:00,16796254,Storage (acre-ft),2034,February
20,20,Mead.Storage,03-31-2034 23:59:00,16625512,Storage (acre-ft),2034,March
20,20,Mead.Storage,04-30-2034 23:59:00,16393902,Storage (acre-ft),2034,April
20,20,Mead.Storage,05-31-2034 23:59:00,16256972,Storage (acre-ft),2034,May
20,20,Mead.Storage,06-30-2034 23:59:00,16092803,Storage (acre-ft),2034,June
20,20,Mead.Storage,07-31-2034 23:59:00,16058450,Storage (acre-ft),2034,July
20,20,Mead.Storage,08-31-2034 23:59:00,16388347,Storage (acre-ft),2034,August
20,20,Mead.Storage,09-30-2034 23:59:00,16703400,Storage (acre-ft),2034,September
20,20,Mead.Storage,10-31-2034 23:59:00,16958666,Storage (acre-ft),2034,October
20,20,Mead.Storage,11-30-2034 23:59:00,17077265,Storage (acre-ft),2034,November
20,20,Mead.Storage,12-31-2034 23:59:00,17178531,Storage (acre-ft),2034,December
20,20,Mead.Storage,01-31-2035 23:59:00,17295215,Storage (acre-ft),2035,January
20,20,Mead.Storage,02-28-2035 23:59:00,17390999,Storage (acre-ft),2035,February
20,20,Mead.Storage,03-31-2035 23:59:00,17138980,Storage (acre-ft),2035,March
20,20,Mead.Storage,04-30-2035 23:59:00,16823130,Storage (acre-ft),2035,April
20,20,Mead.Storage,05-31-2035 23:59:00,16572122,Storage (acre-ft),2035,May
20,20,Mead.Storage,06-30-2035 23:59:00,16308525,Storage (acre-ft),2035,June
20,20,Mead.Storage,07-31-2035 23:59:00,16552630,Storage (acre-ft),2035,July
20,20,Mead.Storage,08-31-2035 23:59:00,17501968,Storage (acre-ft),2035,August
20,20,Mead.Storage,09-30-2035 23:59:00,18230396,Storage (acre-ft),2035,September
20,20,Mead.Storage,10-31-2035 23:59:00,18304368,Storage (acre-ft),2035,October
20,20,Mead.Storage,11-30-2035 23:59:00,18286814,Storage (acre-ft),2035,November
20,20,Mead.Storage,12-31-2035 23:59:00,18305888,Storage (acre-ft),2035,December
20,20,Mead.Storage,01-31-2036 23:59:00,18274286,Storage (acre-ft),2036,January
20,20,Mead.Storage,02-29-2036 23:59:00,18107494,Storage (acre-ft),2036,February
20,20,Mead.Storage,03-31-2036 23:59:00,17831657,Storage (acre-ft),2036,March
20,20,Mead.Storage,04-30-2036 23:59:00,17417809,Storage (acre-ft),2036,April
20,20,Mead.Storage,05-31-2036 23:59:00,17181757,Storage (acre-ft),2036,May
20,20,Mead.Storage,06-30-2036 23:59:00,16918663,Storage (acre-ft),2036,June
20,20,Mead.Storage,07-31-2036 23:59:00,16812869,Storage (acre-ft),2036,July
20,20,Mead.Storage,08-31-2036 23:59:00,16781508,Storage (acre-ft),2036,August
20,20,Mead.Storage,09-30-2036 23:59:00,16807402,Storage (acre-ft),2036,September
20,20,Mead.Storage,10-31-2036 23:59:00,16923627,Storage (acre-ft),2036,October
20,20,Mead.Storage,11-30-2036 23:59:00,16914256,Storage (acre-ft),2036,November
20,20,Mead.Storage,12-31-2036 23:59:00,16912322,Storage (acre-ft),2036,December
20,20,Mead.Storage,01-31-2037 23:59:00,16997191,Storage (acre-ft),2037,January
20,20,Mead.Storage,02-28-2037 23:59:00,16975673,Storage (acre-ft),2037,February
20,20,Mead.Storage,03-31-2037 23:59:00,16928244,Storage (acre-ft),2037,March
20,20,Mead.Storage,04-30-2037 23:59:00,16683796,Storage (acre-ft),2037,April
20,20,Mead.Storage,05-31-2037 23:59:00,16562710,Storage (acre-ft),2037,May
20,20,Mead.Storage,06-30-2037 23:59:00,16373529,Storage (acre-ft),2037,June
20,20,Mead.Storage,07-31-2037 23:59:00,16277924,Storage (acre-ft),2037,July
20,20,Mead.Storage,08-31-2037 23:59:00,16272529,Storage (acre-ft),2037,August
20,20,Mead.Storage,09-30-2037 23:59:00,16222884,Storage (acre-ft),2037,September
20,20,Mead.Storage,10-31-2037 23:59:00,16312450,Storage (acre-ft),2037,October
20,20,Mead.Storage,11-30-2037 23:59:00,16423842,Storage (acre-ft),2037,November
20,20,Mead.Storage,12-31-2037 23:59:00,16545975,Storage (acre-ft),2037,December
20,20,Mead.Storage,01-31-2038 23:59:00,16556142,Storage (acre-ft),2038,January
20,20,Mead.Storage,02-28-2038 23:59:00,16460957,Storage (acre-ft),2038,February
20,20,Mead.Storage,03-31-2038 23:59:00,16177909,Storage (acre-ft),2038,March
20,20,Mead.Storage,04-30-2038 23:59:00,15850151,Storage (acre-ft),2038,April
20,20,Mead.Storage,05-31-2038 23:59:00,15621499,Storage (acre-ft),2038,May
20,20,Mead.Storage,06-30-2038 23:59:00,15351358,Storage (acre-ft),2038,June
20,20,Mead.Storage,07-31-2038 23:59:00,15309246,Storage (acre-ft),2038,July
20,20,Mead.Storage,08-31-2038 23:59:00,15376406,Storage (acre-ft),2038,August
20,20,Mead.Storage,09-30-2038 23:59:00,15375018,Storage (acre-ft),2038,September
20,20,Mead.Storage,10-31-2038 23:59:00,15479186,Storage (acre-ft),2038,October
20,20,Mead.Storage,11-30-2038 23:59:00,15480243,Storage (acre-ft),2038,November
20,20,Mead.Storage,12-31-2038 23:59:00,15514673,Storage (acre-ft),2038,December
20,20,Mead.Storage,01-31-2039 23:59:00,15484764,Storage (acre-ft),2039,January
20,20,Mead.Storage,02-28-2039 23:59:00,15389490,Storage (acre-ft),2039,February
20,20,Mead.Storage,03-31-2039 23:59:00,15169746,Storage (acre-ft),2039,March
20,20,Mead.Storage,04-30-2039 23:59:00,14811090,Storage (acre-ft),2039,April
20,20,Mead.Storage,05-31-2039 23:59:00,14649057,Storage (acre-ft),2039,May
20,20,Mead.Storage,06-30-2039 23:59:00,14427525,Storage (acre-ft),2039,June
20,20,Mead.Storage,07-31-2039 23:59:00,14330605,Storage (acre-ft),2039,July
20,20,Mead.Storage,08-31-2039 23:59:00,14287869,Storage (acre-ft),2039,August
20,20,Mead.Storage,09-30-2039 23:59:00,14207028,Storage (acre-ft),2039,September
20,20,Mead.Storage,10-31-2039 23:59:00,14268071,Storage (acre-ft),2039,October
20,20,Mead.Storage,11-30-2039 23:59:00,14272475,Storage (acre-ft),2039,November
20,20,Mead.Storage,12-31-2039 23:59:00,14272582,Storage (acre-ft),2039,December
20,20,Mead.Storage,01-31-2040 23:59:00,14350176,Storage (acre-ft),2040,January
20,20,Mead.Storage,02-29-2040 23:59:00,14286196,Storage (acre-ft),2040,February
20,20,Mead.Storage,03-31-2040 23:59:00,14112571,Storage (acre-ft),2040,March
20,20,Mead.Storage,04-30-2040 23:59:00,13754581,Storage (acre-ft),2040,April
20,20,Mead.Storage,05-31-2040 23:59:00,13545177,Storage (acre-ft),2040,May
20,20,Mead.Storage,06-30-2040 23:59:00,13334318,Storage (acre-ft),2040,June
20,20,Mead.Storage,07-31-2040 23:59:00,13235846,Storage (acre-ft),2040,July
20,20,Mead.Storage,08-31-2040 23:59:00,13304579,Storage (acre-ft),2040,August
20,20,Mead.Storage,09-30-2040 23:59:00,13281747,Storage (acre-ft),2040,September
20,20,Mead.Storage,10-31-2040 23:59:00,13391364,Storage (acre-ft),2040,October
20,20,Mead.Storage,11-30-2040 23:59:00,13407314,Storage (acre-ft),2040,November
20,20,Mead.Storage,12-31-2040 23:59:00,13428156,Storage (acre-ft),2040,December
20,20,Mead.Storage,01-31-2041 23:59:00,13458662,Storage (acre-ft),2041,January
20,20,Mead.Storage,02-28-2041 23:59:00,13357583,Storage (acre-ft),2041,February
20,20,Mead.Storage,03-31-2041 23:59:00,13280643,Storage (acre-ft),2041,March
20,20,Mead.Storage,04-30-2041 23:59:00,13018090,Storage (acre-ft),2041,April
20,20,Mead.Storage,05-31-2041 23:59:00,12759120,Storage (acre-ft),2041,May
20,20,Mead.Storage,06-30-2041 23:59:00,12529804,Storage (acre-ft),2041,June
20,20,Mead.Storage,07-31-2041 23:59:00,12458855,Storage (acre-ft),2041,July
20,20,Mead.Storage,08-31-2041 23:59:00,12426656,Storage (acre-ft),2041,August
20,20,Mead.Storage,09-30-2041 23:59:00,12366424,Storage (acre-ft),2041,September
20,20,Mead.Storage,10-31-2041 23:59:00,12468042,Storage (acre-ft),2041,October
20,20,Mead.Storage,11-30-2041 23:59:00,12501241,Storage (acre-ft),2041,November
20,20,Mead.Storage,12-31-2041 23:59:00,12551893,Storage (acre-ft),2041,December
20,20,Mead.Storage,01-31-2042 23:59:00,12615935,Storage (acre-ft),2042,January
20,20,Mead.Storage,02-28-2042 23:59:00,12577777,Storage (acre-ft),2042,February
20,20,Mead.Storage,03-31-2042 23:59:00,12382689,Storage (acre-ft),2042,March
20,20,Mead.Storage,04-30-2042 23:59:00,12089633,Storage (acre-ft),2042,April
20,20,Mead.Storage,05-31-2042 23:59:00,11912922,Storage (acre-ft),2042,May
20,20,Mead.Storage,06-30-2042 23:59:00,11727201,Storage (acre-ft),2042,June
20,20,Mead.Storage,07-31-2042 23:59:00,11726442,Storage (acre-ft),2042,July
20,20,Mead.Storage,08-31-2042 23:59:00,11832087,Storage (acre-ft),2042,August
20,20,Mead.Storage,09-30-2042 23:59:00,11842760,Storage (acre-ft),2042,September
20,20,Mead.Storage,10-31-2042 23:59:00,12081614,Storage (acre-ft),2042,October
20,20,Mead.Storage,11-30-2042 23:59:00,12163129,Storage (acre-ft),2042,November
